Order ID,Order Date,Category,Product,Region,City,Customer Segment,Sales Channel,Quantity,Unit Price,Gross Sales,Discount %,Discount Amount,Net Sales,Profit
109822,2025-09-19,Home & Kitchen,Blender,North,Chandigarh,Small Business,Online,1,14.54,14.54,0.2,2.91,11.63,5.07
109821,2025-09-19,Sports & Outdoors,Bike Helmet,North,Lucknow,Small Business,Online,1,175.72,175.72,0.0,0.0,175.72,51.58
109819,2025-09-19,Apparel,Winter Coat,North,Chandigarh,Consumer,Retail Store,1,24.59,24.59,0.0,0.0,24.59,12.33
109818,2025-09-19,Sports & Outdoors,Water Bottle,West,Mumbai,Consumer,Retail Store,2,159.46,318.92,0.0,0.0,318.92,83.36
109817,2025-09-19,Sports & Outdoors,Yoga Mat,West,Ahmedabad,Small Business,Online,1,241.34,241.34,0.0,0.0,241.34,79.53
109816,2025-09-19,Apparel,Women's Hoodie,North,Chandigarh,Consumer,Online,1,102.74,102.74,0.15,15.41,87.33,37.88
109815,2025-09-19,Home & Kitchen,Knife Set,East,Kolkata,Consumer,Marketplace,1,19.85,19.85,0.0,0.0,19.85,6.18
109814,2025-09-19,Office Supplies,Label Maker,South,Bangalore,Consumer,Online,1,85.3,85.3,0.0,0.0,85.3,29.49
109820,2025-09-19,Home & Kitchen,Coffee Maker,North,Chandigarh,Enterprise,Online,1,103.08,103.08,0.0,0.0,103.08,41.52
109839,2025-09-20,Apparel,Backpack,South,Chennai,Consumer,Retail Store,2,53.02,106.04,0.1,10.6,95.44,36.88
109840,2025-09-20,Apparel,Winter Coat,West,Mumbai,Small Business,Online,2,119.51,239.02,0.0,0.0,239.02,102.83
109841,2025-09-20,Apparel,Baseball Cap,West,Mumbai,Consumer,Online,1,86.24,86.24,0.2,17.25,68.99,25.06
109842,2025-09-20,Apparel,Wool Sweater,South,Hyderabad,Consumer,Online,2,21.77,43.54,0.0,0.0,43.54,18.47
109846,2025-09-20,Apparel,Baseball Cap,West,Mumbai,Consumer,Retail Store,1,63.37,63.37,0.15,9.51,53.86,24.61
109844,2025-09-20,Sports & Outdoors,Hiking Backpack,North,Chandigarh,Consumer,Online,4,158.79,635.16,0.0,0.0,635.16,177.13
109845,2025-09-20,Apparel,Sunglasses,North,Chandigarh,Small Business,Online,4,42.3,169.2,0.0,0.0,169.2,70.47
109847,2025-09-20,Home & Kitchen,Knife Set,South,Chennai,Small Business,Online,1,102.76,102.76,0.05,5.14,97.62,29.28
109843,2025-09-20,Office Supplies,Whiteboard,East,Kolkata,Small Business,Online,1,28.85,28.85,0.15,4.33,24.52,6.18
109838,2025-09-20,Apparel,Sunglasses,West,Pune,Consumer,Retail Store,2,136.66,273.32,0.05,13.67,259.65,129.42
109832,2025-09-20,Office Supplies,File Folders,West,Mumbai,Consumer,Marketplace,2,65.57,131.14,0.0,0.0,131.14,42.97
109836,2025-09-20,Home & Kitchen,Coffee Maker,East,Bhubaneswar,Enterprise,Online,4,67.4,269.6,0.0,0.0,269.6,72.59
109835,2025-09-20,Electronics,Mechanical Keyboard,South,Bangalore,Small Business,Marketplace,1,104.81,104.81,0.0,0.0,104.81,35.0
109834,2025-09-20,Home & Kitchen,Cutting Board,South,Chennai,Consumer,Online,1,69.24,69.24,0.05,3.46,65.78,23.37
109833,2025-09-20,Apparel,Baseball Cap,North,Lucknow,Consumer,Online,1,96.71,96.71,0.0,0.0,96.71,44.68
109831,2025-09-20,Apparel,Winter Coat,East,Kolkata,Enterprise,Online,1,77.73,77.73,0.1,7.77,69.96,34.69
109830,2025-09-20,Office Supplies,Desk Organizer,South,Bangalore,Consumer,Online,2,29.22,58.44,0.0,0.0,58.44,18.73
109829,2025-09-20,Office Supplies,Desk Organizer,East,Bhubaneswar,Small Business,Online,1,67.83,67.83,0.0,0.0,67.83,16.84
109828,2025-09-20,Sports & Outdoors,Hiking Backpack,North,Lucknow,Small Business,Online,1,109.55,109.55,0.0,0.0,109.55,31.74
109837,2025-09-20,Apparel,Winter Coat,North,Lucknow,Consumer,Online,1,37.43,37.43,0.05,1.87,35.56,12.5
109864,2025-09-21,Sports & Outdoors,Yoga Mat,North,Lucknow,Consumer,Online,1,16.91,16.91,0.1,1.69,15.22,4.45
109865,2025-09-21,Office Supplies,Label Maker,West,Mumbai,Consumer,Online,1,69.45,69.45,0.0,0.0,69.45,18.42
109866,2025-09-21,Electronics,Power Bank,East,Bhubaneswar,Consumer,Marketplace,1,157.38,157.38,0.0,0.0,157.38,34.89
109867,2025-09-21,Apparel,Men's T-Shirt,West,Ahmedabad,Consumer,Online,1,24.73,24.73,0.0,0.0,24.73,10.71
109868,2025-09-21,Apparel,Sunglasses,South,Bangalore,Consumer,Retail Store,1,135.53,135.53,0.05,6.78,128.75,58.57
109872,2025-09-21,Sports & Outdoors,Resistance Bands,South,Chennai,Consumer,Retail Store,1,66.37,66.37,0.05,3.32,63.05,13.88
109869,2025-09-21,Office Supplies,Whiteboard,South,Chennai,Enterprise,Online,1,79.44,79.44,0.1,7.94,71.5,18.88
109870,2025-09-21,Electronics,Smartwatch,West,Ahmedabad,Small Business,Online,1,217.45,217.45,0.0,0.0,217.45,59.64
109871,2025-09-21,Office Supplies,Ballpoint Pens (Box),North,Delhi,Consumer,Online,1,5.24,5.24,0.0,0.0,5.24,1.96
109873,2025-09-21,Office Supplies,Ballpoint Pens (Box),East,Guwahati,Consumer,Marketplace,1,16.38,16.38,0.0,0.0,16.38,6.46
109863,2025-09-21,Sports & Outdoors,Cooler Box,South,Hyderabad,Enterprise,Online,1,137.24,137.24,0.0,0.0,137.24,48.32
109874,2025-09-21,Home & Kitchen,Air Fryer,South,Bangalore,Small Business,Retail Store,1,143.62,143.62,0.05,7.18,136.44,52.0
109862,2025-09-21,Home & Kitchen,Electric Kettle,South,Bangalore,Consumer,Online,2,12.38,24.76,0.1,2.48,22.28,7.91
109853,2025-09-21,Apparel,Baseball Cap,North,Lucknow,Consumer,Retail Store,1,22.08,22.08,0.0,0.0,22.08,8.89
109860,2025-09-21,Office Supplies,Printer Paper,North,Lucknow,Small Business,Marketplace,1,89.62,89.62,0.0,0.0,89.62,21.41
109861,2025-09-21,Electronics,Webcam HD,East,Guwahati,Consumer,Online,2,154.64,309.28,0.0,0.0,309.28,70.49
109848,2025-09-21,Apparel,Backpack,South,Bangalore,Consumer,Retail Store,1,14.13,14.13,0.05,0.71,13.42,6.14
109850,2025-09-21,Apparel,Denim Jacket,North,Chandigarh,Consumer,Retail Store,4,24.74,98.96,0.0,0.0,98.96,50.99
109851,2025-09-21,Electronics,Wireless Earbuds,South,Chennai,Enterprise,Marketplace,2,150.99,301.98,0.0,0.0,301.98,99.53
109852,2025-09-21,Electronics,Webcam HD,West,Pune,Enterprise,Online,1,114.88,114.88,0.1,11.49,103.39,30.92
109849,2025-09-21,Apparel,Running Shoes,South,Chennai,Small Business,Online,4,88.08,352.32,0.15,52.85,299.47,137.2
109855,2025-09-21,Sports & Outdoors,Water Bottle,North,Lucknow,Consumer,Online,1,195.31,195.31,0.0,0.0,195.31,73.36
109856,2025-09-21,Home & Kitchen,Air Fryer,South,Chennai,Consumer,Marketplace,1,150.81,150.81,0.0,0.0,150.81,52.98
109857,2025-09-21,Office Supplies,Sticky Notes Pack,North,Lucknow,Small Business,Online,1,24.78,24.78,0.0,0.0,24.78,7.73
109858,2025-09-21,Electronics,Webcam HD,South,Chennai,Consumer,Online,1,42.61,42.61,0.0,0.0,42.61,11.11
109859,2025-09-21,Office Supplies,Desk Organizer,East,Guwahati,Consumer,Retail Store,1,63.67,63.67,0.0,0.0,63.67,24.38
109854,2025-09-21,Sports & Outdoors,Jump Rope,North,Chandigarh,Enterprise,Online,1,147.2,147.2,0.15,22.08,125.12,29.99
109885,2025-09-22,Sports & Outdoors,Dumbbell Set,North,Delhi,Consumer,Online,1,71.72,71.72,0.0,0.0,71.72,19.96
109892,2025-09-22,Apparel,Baseball Cap,North,Lucknow,Consumer,Marketplace,1,19.39,19.39,0.0,0.0,19.39,9.58
109891,2025-09-22,Office Supplies,Desk Organizer,South,Hyderabad,Small Business,Online,1,34.81,34.81,0.2,6.96,27.85,5.67
109890,2025-09-22,Electronics,USB-C Hub,West,Ahmedabad,Consumer,Online,1,150.84,150.84,0.0,0.0,150.84,27.84
109889,2025-09-22,Sports & Outdoors,Dumbbell Set,North,Chandigarh,Enterprise,Online,4,58.59,234.36,0.0,0.0,234.36,73.31
109888,2025-09-22,Electronics,Power Bank,West,Pune,Consumer,Online,1,197.91,197.91,0.05,9.9,188.01,54.6
109887,2025-09-22,Apparel,Denim Jacket,West,Pune,Small Business,Online,1,55.95,55.95,0.0,0.0,55.95,25.45
109886,2025-09-22,Office Supplies,Label Maker,South,Bangalore,Small Business,Online,2,15.25,30.5,0.0,0.0,30.5,10.82
109884,2025-09-22,Office Supplies,Desk Lamp,East,Guwahati,Consumer,Marketplace,1,70.11,70.11,0.0,0.0,70.11,22.95
109881,2025-09-22,Sports & Outdoors,Bike Helmet,West,Mumbai,Consumer,Online,1,38.72,38.72,0.0,0.0,38.72,13.14
109882,2025-09-22,Sports & Outdoors,Camping Tent,South,Chennai,Consumer,Online,1,142.3,142.3,0.1,14.23,128.07,33.17
109880,2025-09-22,Electronics,Wireless Earbuds,South,Chennai,Consumer,Marketplace,1,186.87,186.87,0.2,37.37,149.5,44.17
109879,2025-09-22,Sports & Outdoors,Resistance Bands,North,Chandigarh,Consumer,Online,1,22.53,22.53,0.0,0.0,22.53,7.3
109878,2025-09-22,Apparel,Winter Coat,North,Chandigarh,Consumer,Online,2,30.09,60.18,0.0,0.0,60.18,25.47
109877,2025-09-22,Home & Kitchen,Non-Stick Pan Set,East,Guwahati,Consumer,Online,1,158.43,158.43,0.1,15.84,142.59,52.48
109876,2025-09-22,Office Supplies,Ballpoint Pens (Box),South,Bangalore,Small Business,Online,1,8.44,8.44,0.0,0.0,8.44,2.98
109875,2025-09-22,Sports & Outdoors,Cooler Box,North,Delhi,Consumer,Online,1,249.65,249.65,0.0,0.0,249.65,55.38
109883,2025-09-22,Office Supplies,Desk Lamp,South,Hyderabad,Small Business,Retail Store,1,17.57,17.57,0.0,0.0,17.57,6.61
109905,2025-09-23,Apparel,Men's T-Shirt,South,Chennai,Small Business,Retail Store,2,98.5,197.0,0.0,0.0,197.0,94.86
109906,2025-09-23,Apparel,Running Shoes,West,Ahmedabad,Consumer,Online,3,139.27,417.81,0.0,0.0,417.81,221.83
109907,2025-09-23,Apparel,Baseball Cap,West,Pune,Consumer,Online,2,74.03,148.06,0.0,0.0,148.06,72.61
109910,2025-09-23,Electronics,Power Bank,West,Pune,Consumer,Online,1,71.01,71.01,0.0,0.0,71.01,15.04
109911,2025-09-23,Sports & Outdoors,Water Bottle,West,Mumbai,Enterprise,Retail Store,1,15.07,15.07,0.0,0.0,15.07,3.68
109909,2025-09-23,Sports & Outdoors,Dumbbell Set,South,Chennai,Small Business,Retail Store,1,143.16,143.16,0.0,0.0,143.16,34.79
109904,2025-09-23,Home & Kitchen,Non-Stick Pan Set,West,Pune,Enterprise,Marketplace,1,173.95,173.95,0.0,0.0,173.95,66.37
109908,2025-09-23,Office Supplies,File Folders,West,Ahmedabad,Small Business,Retail Store,2,66.42,132.84,0.15,19.93,112.91,22.61
109903,2025-09-23,Apparel,Wool Sweater,East,Bhubaneswar,Consumer,Retail Store,1,113.89,113.89,0.0,0.0,113.89,41.69
109895,2025-09-23,Sports & Outdoors,Jump Rope,North,Chandigarh,Consumer,Retail Store,1,229.61,229.61,0.0,0.0,229.61,75.94
109901,2025-09-23,Sports & Outdoors,Fitness Tracker,East,Guwahati,Consumer,Online,1,137.78,137.78,0.1,13.78,124.0,27.77
109902,2025-09-23,Home & Kitchen,Coffee Maker,North,Chandigarh,Consumer,Retail Store,1,177.84,177.84,0.0,0.0,177.84,73.92
109894,2025-09-23,Sports & Outdoors,Camping Tent,East,Guwahati,Consumer,Retail Store,1,44.27,44.27,0.0,0.0,44.27,10.08
109896,2025-09-23,Apparel,Women's Hoodie,North,Delhi,Enterprise,Marketplace,2,120.31,240.62,0.05,12.03,228.59,122.16
109893,2025-09-23,Office Supplies,Label Maker,West,Ahmedabad,Consumer,Online,1,28.9,28.9,0.0,0.0,28.9,8.26
109898,2025-09-23,Home & Kitchen,Air Fryer,West,Ahmedabad,Consumer,Marketplace,4,97.26,389.04,0.0,0.0,389.04,123.5
109900,2025-09-23,Office Supplies,Stapler,East,Bhubaneswar,Small Business,Online,2,78.58,157.16,0.1,15.72,141.44,40.19
109897,2025-09-23,Office Supplies,Whiteboard,East,Guwahati,Consumer,Online,2,85.86,171.72,0.0,0.0,171.72,67.26
109899,2025-09-23,Sports & Outdoors,Fitness Tracker,North,Delhi,Small Business,Marketplace,1,124.01,124.01,0.0,0.0,124.01,40.38
109923,2025-09-24,Apparel,Wool Sweater,East,Guwahati,Consumer,Retail Store,4,40.89,163.56,0.05,8.18,155.38,84.96
109927,2025-09-24,Office Supplies,Ballpoint Pens (Box),East,Bhubaneswar,Consumer,Online,1,34.33,34.33,0.0,0.0,34.33,11.84
109926,2025-09-24,Electronics,Mechanical Keyboard,West,Pune,Consumer,Online,1,83.03,83.03,0.0,0.0,83.03,20.78
109925,2025-09-24,Apparel,Running Shoes,West,Pune,Consumer,Marketplace,1,134.4,134.4,0.0,0.0,134.4,56.71
109924,2025-09-24,Sports & Outdoors,Jump Rope,East,Bhubaneswar,Consumer,Online,1,165.21,165.21,0.2,33.04,132.17,33.53
109922,2025-09-24,Electronics,Wireless Earbuds,East,Bhubaneswar,Small Business,Retail Store,2,79.79,159.58,0.05,7.98,151.6,49.66
109921,2025-09-24,Sports & Outdoors,Jump Rope,South,Bangalore,Consumer,Retail Store,1,38.85,38.85,0.0,0.0,38.85,13.29
109920,2025-09-24,Sports & Outdoors,Yoga Mat,North,Chandigarh,Enterprise,Retail Store,2,193.96,387.92,0.0,0.0,387.92,90.96
109918,2025-09-24,Electronics,Webcam HD,North,Lucknow,Consumer,Marketplace,2,191.02,382.04,0.0,0.0,382.04,112.56
109917,2025-09-24,Apparel,Sunglasses,North,Lucknow,Consumer,Retail Store,1,25.43,25.43,0.0,0.0,25.43,11.63
109916,2025-09-24,Home & Kitchen,Storage Containers,South,Chennai,Enterprise,Marketplace,4,171.95,687.8,0.0,0.0,687.8,303.6
109915,2025-09-24,Home & Kitchen,Vacuum Cleaner,East,Bhubaneswar,Small Business,Online,1,100.55,100.55,0.0,0.0,100.55,34.88
109914,2025-09-24,Apparel,Denim Jacket,East,Kolkata,Enterprise,Marketplace,1,114.76,114.76,0.0,0.0,114.76,51.02
109913,2025-09-24,Home & Kitchen,Cutting Board,North,Lucknow,Consumer,Online,1,128.05,128.05,0.0,0.0,128.05,52.02
109912,2025-09-24,Office Supplies,Stapler,East,Kolkata,Small Business,Retail Store,2,63.26,126.52,0.0,0.0,126.52,35.25
109919,2025-09-24,Sports & Outdoors,Resistance Bands,East,Bhubaneswar,Small Business,Online,4,208.4,833.6,0.0,0.0,833.6,220.88
109940,2025-09-25,Office Supplies,Stapler,South,Bangalore,Consumer,Marketplace,1,48.63,48.63,0.0,0.0,48.63,10.73
109939,2025-09-25,Office Supplies,Label Maker,South,Bangalore,Consumer,Online,1,33.3,33.3,0.0,0.0,33.3,10.42
109941,2025-09-25,Sports & Outdoors,Dumbbell Set,East,Bhubaneswar,Small Business,Online,1,43.03,43.03,0.0,0.0,43.03,10.06
109930,2025-09-25,Home & Kitchen,Knife Set,West,Pune,Consumer,Online,1,17.64,17.64,0.0,0.0,17.64,4.6
109943,2025-09-25,Sports & Outdoors,Resistance Bands,East,Bhubaneswar,Consumer,Retail Store,1,98.09,98.09,0.15,14.71,83.38,28.81
109938,2025-09-25,Electronics,Gaming Mouse,West,Ahmedabad,Consumer,Retail Store,2,55.55,111.1,0.05,5.56,105.54,30.57
109942,2025-09-25,Sports & Outdoors,Bike Helmet,North,Lucknow,Consumer,Online,1,27.26,27.26,0.0,0.0,27.26,8.55
109937,2025-09-25,Electronics,Webcam HD,East,Guwahati,Consumer,Online,1,189.81,189.81,0.1,18.98,170.83,45.93
109928,2025-09-25,Home & Kitchen,Toaster,South,Hyderabad,Consumer,Retail Store,1,177.58,177.58,0.0,0.0,177.58,62.19
109935,2025-09-25,Electronics,Smartwatch,South,Bangalore,Consumer,Retail Store,2,82.43,164.86,0.05,8.24,156.62,48.03
109934,2025-09-25,Apparel,Wool Sweater,West,Pune,Consumer,Online,2,8.8,17.6,0.0,0.0,17.6,9.04
109933,2025-09-25,Home & Kitchen,Electric Kettle,West,Pune,Consumer,Online,1,118.02,118.02,0.05,5.9,112.12,49.91
109932,2025-09-25,Home & Kitchen,Vacuum Cleaner,South,Hyderabad,Consumer,Retail Store,2,85.6,171.2,0.0,0.0,171.2,60.25
109931,2025-09-25,Home & Kitchen,Electric Kettle,South,Bangalore,Consumer,Online,1,78.89,78.89,0.15,11.83,67.06,20.32
109929,2025-09-25,Apparel,Winter Coat,East,Kolkata,Enterprise,Online,1,48.9,48.9,0.0,0.0,48.9,26.63
109936,2025-09-25,Office Supplies,Notebook Set,West,Ahmedabad,Consumer,Marketplace,2,6.51,13.02,0.2,2.6,10.42,3.34
109955,2025-09-26,Apparel,Baseball Cap,East,Bhubaneswar,Consumer,Marketplace,1,10.62,10.62,0.15,1.59,9.03,3.74
109956,2025-09-26,Electronics,Laptop Stand,West,Pune,Consumer,Online,1,43.69,43.69,0.0,0.0,43.69,12.53
109953,2025-09-26,Sports & Outdoors,Bike Helmet,North,Lucknow,Small Business,Online,2,22.43,44.86,0.0,0.0,44.86,15.48
109958,2025-09-26,Office Supplies,Stapler,North,Lucknow,Consumer,Online,2,30.93,61.86,0.0,0.0,61.86,19.37
109954,2025-09-26,Electronics,Bluetooth Speaker,North,Delhi,Consumer,Retail Store,1,191.21,191.21,0.0,0.0,191.21,40.71
109957,2025-09-26,Office Supplies,Label Maker,East,Bhubaneswar,Consumer,Retail Store,1,34.96,34.96,0.0,0.0,34.96,12.32
109952,2025-09-26,Electronics,USB-C Hub,West,Mumbai,Consumer,Online,1,176.83,176.83,0.0,0.0,176.83,44.28
109950,2025-09-26,Office Supplies,Sticky Notes Pack,East,Bhubaneswar,Consumer,Marketplace,2,60.88,121.76,0.0,0.0,121.76,43.96
109944,2025-09-26,Home & Kitchen,Blender,North,Lucknow,Small Business,Online,1,74.43,74.43,0.0,0.0,74.43,30.96
109949,2025-09-26,Office Supplies,Printer Paper,North,Lucknow,Small Business,Online,2,39.36,78.72,0.05,3.94,74.78,20.8
109948,2025-09-26,Apparel,Yoga Pants,South,Hyderabad,Consumer,Online,3,100.04,300.12,0.1,30.01,270.11,122.46
109947,2025-09-26,Home & Kitchen,Electric Kettle,West,Pune,Consumer,Marketplace,1,179.8,179.8,0.0,0.0,179.8,52.34
109946,2025-09-26,Home & Kitchen,Knife Set,West,Pune,Consumer,Online,2,126.36,252.72,0.1,25.27,227.45,82.95
109945,2025-09-26,Office Supplies,Sticky Notes Pack,North,Chandigarh,Consumer,Retail Store,1,31.87,31.87,0.0,0.0,31.87,7.36
109951,2025-09-26,Sports & Outdoors,Bike Helmet,West,Mumbai,Consumer,Retail Store,1,83.2,83.2,0.0,0.0,83.2,28.4
109970,2025-09-27,Office Supplies,Sticky Notes Pack,East,Kolkata,Consumer,Online,1,67.69,67.69,0.1,6.77,60.92,12.73
109973,2025-09-27,Home & Kitchen,Coffee Maker,East,Kolkata,Consumer,Retail Store,1,120.42,120.42,0.1,12.04,108.38,48.04
109974,2025-09-27,Home & Kitchen,Storage Containers,North,Lucknow,Consumer,Retail Store,1,133.18,133.18,0.1,13.32,119.86,39.51
109975,2025-09-27,Apparel,Winter Coat,East,Kolkata,Small Business,Retail Store,2,92.26,184.52,0.05,9.23,175.29,82.12
109976,2025-09-27,Home & Kitchen,Air Fryer,North,Chandigarh,Small Business,Retail Store,2,66.23,132.46,0.05,6.62,125.84,33.84
109977,2025-09-27,Sports & Outdoors,Water Bottle,West,Mumbai,Consumer,Online,1,162.12,162.12,0.0,0.0,162.12,56.9
109981,2025-09-27,Home & Kitchen,Storage Containers,South,Bangalore,Consumer,Online,1,66.75,66.75,0.0,0.0,66.75,25.43
109979,2025-09-27,Apparel,Denim Jacket,West,Ahmedabad,Enterprise,Retail Store,1,13.75,13.75,0.0,0.0,13.75,6.82
109980,2025-09-27,Apparel,Denim Jacket,South,Hyderabad,Small Business,Retail Store,1,30.37,30.37,0.0,0.0,30.37,10.94
109982,2025-09-27,Home & Kitchen,Electric Kettle,West,Mumbai,Small Business,Online,1,16.04,16.04,0.05,0.8,15.24,4.78
109983,2025-09-27,Electronics,Smartwatch,North,Delhi,Small Business,Retail Store,2,171.59,343.18,0.2,68.64,274.54,91.18
109978,2025-09-27,Office Supplies,Notebook Set,East,Guwahati,Consumer,Online,1,14.37,14.37,0.0,0.0,14.37,3.44
109972,2025-09-27,Home & Kitchen,Toaster,East,Kolkata,Consumer,Retail Store,1,45.33,45.33,0.0,0.0,45.33,13.87
109968,2025-09-27,Apparel,Baseball Cap,North,Delhi,Consumer,Marketplace,2,34.55,69.1,0.0,0.0,69.1,31.04
109969,2025-09-27,Home & Kitchen,Non-Stick Pan Set,North,Delhi,Small Business,Online,1,26.94,26.94,0.05,1.35,25.59,7.71
109984,2025-09-27,Office Supplies,Label Maker,South,Chennai,Consumer,Marketplace,2,4.48,8.96,0.0,0.0,8.96,2.27
109967,2025-09-27,Electronics,Webcam HD,South,Hyderabad,Consumer,Online,1,201.63,201.63,0.0,0.0,201.63,45.99
109966,2025-09-27,Home & Kitchen,Coffee Maker,South,Chennai,Consumer,Retail Store,2,147.86,295.72,0.05,14.79,280.93,96.37
109965,2025-09-27,Apparel,Men's T-Shirt,North,Chandigarh,Consumer,Online,2,118.44,236.88,0.1,23.69,213.19,77.92
109964,2025-09-27,Office Supplies,Sticky Notes Pack,West,Pune,Consumer,Online,2,7.85,15.7,0.05,0.78,14.92,5.22
109963,2025-09-27,Office Supplies,Desk Lamp,West,Ahmedabad,Consumer,Retail Store,1,65.36,65.36,0.0,0.0,65.36,15.71
109962,2025-09-27,Home & Kitchen,Air Fryer,West,Pune,Consumer,Retail Store,1,135.22,135.22,0.0,0.0,135.22,54.49
109961,2025-09-27,Sports & Outdoors,Resistance Bands,West,Mumbai,Consumer,Online,1,174.31,174.31,0.0,0.0,174.31,49.28
109960,2025-09-27,Office Supplies,Sticky Notes Pack,North,Lucknow,Small Business,Online,1,24.03,24.03,0.0,0.0,24.03,8.97
109959,2025-09-27,Home & Kitchen,Air Fryer,North,Chandigarh,Consumer,Retail Store,1,80.68,80.68,0.0,0.0,80.68,21.63
109971,2025-09-27,Sports & Outdoors,Jump Rope,South,Chennai,Consumer,Retail Store,2,160.04,320.08,0.0,0.0,320.08,98.34
109985,2025-09-27,Apparel,Denim Jacket,West,Mumbai,Small Business,Online,1,119.62,119.62,0.05,5.98,113.64,43.53
110002,2025-09-28,Home & Kitchen,Storage Containers,North,Chandigarh,Small Business,Marketplace,1,127.33,127.33,0.0,0.0,127.33,46.45
110000,2025-09-28,Sports & Outdoors,Hiking Backpack,South,Chennai,Consumer,Retail Store,1,179.87,179.87,0.05,8.99,170.88,42.63
110001,2025-09-28,Home & Kitchen,Coffee Maker,North,Chandigarh,Small Business,Retail Store,1,17.16,17.16,0.0,0.0,17.16,5.11
110003,2025-09-28,Office Supplies,Stapler,South,Chennai,Consumer,Marketplace,1,43.83,43.83,0.0,0.0,43.83,16.18
110006,2025-09-28,Apparel,Winter Coat,South,Bangalore,Small Business,Marketplace,1,22.36,22.36,0.0,0.0,22.36,11.47
110005,2025-09-28,Sports & Outdoors,Hiking Backpack,South,Hyderabad,Consumer,Retail Store,2,41.86,83.72,0.0,0.0,83.72,19.16
110007,2025-09-28,Office Supplies,Whiteboard,North,Chandigarh,Consumer,Retail Store,4,38.77,155.08,0.0,0.0,155.08,57.57
109999,2025-09-28,Apparel,Winter Coat,East,Guwahati,Consumer,Retail Store,1,50.65,50.65,0.0,0.0,50.65,27.18
110004,2025-09-28,Sports & Outdoors,Cooler Box,North,Chandigarh,Consumer,Retail Store,1,65.09,65.09,0.0,0.0,65.09,21.25
109998,2025-09-28,Office Supplies,File Folders,North,Lucknow,Small Business,Retail Store,1,69.58,69.58,0.05,3.48,66.1,21.6
109997,2025-09-28,Sports & Outdoors,Water Bottle,West,Ahmedabad,Small Business,Retail Store,1,210.66,210.66,0.0,0.0,210.66,59.5
109988,2025-09-28,Home & Kitchen,Storage Containers,North,Lucknow,Enterprise,Online,1,96.55,96.55,0.0,0.0,96.55,35.53
109995,2025-09-28,Home & Kitchen,Cutting Board,West,Mumbai,Small Business,Online,1,52.82,52.82,0.0,0.0,52.82,22.55
109994,2025-09-28,Sports & Outdoors,Yoga Mat,West,Mumbai,Consumer,Online,1,100.75,100.75,0.1,10.08,90.67,29.38
109993,2025-09-28,Electronics,Wireless Earbuds,South,Chennai,Consumer,Online,2,109.47,218.94,0.0,0.0,218.94,75.65
109992,2025-09-28,Sports & Outdoors,Hiking Backpack,South,Hyderabad,Consumer,Retail Store,1,240.0,240.0,0.0,0.0,240.0,88.47
109991,2025-09-28,Office Supplies,Whiteboard,West,Pune,Consumer,Marketplace,1,6.68,6.68,0.0,0.0,6.68,2.5
109990,2025-09-28,Office Supplies,Stapler,East,Guwahati,Consumer,Online,1,70.68,70.68,0.0,0.0,70.68,18.34
109989,2025-09-28,Sports & Outdoors,Jump Rope,South,Hyderabad,Consumer,Online,1,43.54,43.54,0.0,0.0,43.54,11.62
109987,2025-09-28,Sports & Outdoors,Camping Tent,West,Pune,Small Business,Marketplace,1,61.01,61.01,0.0,0.0,61.01,17.1
109986,2025-09-28,Office Supplies,Printer Paper,East,Guwahati,Consumer,Online,1,45.79,45.79,0.0,0.0,45.79,16.04
109996,2025-09-28,Electronics,Webcam HD,West,Pune,Consumer,Retail Store,1,108.27,108.27,0.0,0.0,108.27,25.28
110018,2025-09-29,Sports & Outdoors,Cooler Box,East,Bhubaneswar,Small Business,Online,3,241.83,725.49,0.0,0.0,725.49,271.97
110019,2025-09-29,Office Supplies,Desk Lamp,North,Chandigarh,Enterprise,Online,1,84.25,84.25,0.0,0.0,84.25,20.48
110013,2025-09-29,Sports & Outdoors,Camping Tent,East,Guwahati,Small Business,Online,1,63.53,63.53,0.1,6.35,57.18,13.21
110021,2025-09-29,Office Supplies,File Folders,South,Chennai,Consumer,Online,1,7.68,7.68,0.0,0.0,7.68,1.91
110017,2025-09-29,Sports & Outdoors,Fitness Tracker,North,Lucknow,Consumer,Marketplace,2,125.12,250.24,0.0,0.0,250.24,71.98
110020,2025-09-29,Electronics,Wireless Earbuds,East,Kolkata,Consumer,Online,1,128.12,128.12,0.0,0.0,128.12,23.07
110016,2025-09-29,Home & Kitchen,Coffee Maker,West,Pune,Consumer,Online,1,110.03,110.03,0.0,0.0,110.03,47.19
110010,2025-09-29,Home & Kitchen,Vacuum Cleaner,South,Hyderabad,Small Business,Marketplace,1,50.78,50.78,0.0,0.0,50.78,14.2
110014,2025-09-29,Electronics,Webcam HD,South,Bangalore,Consumer,Online,1,161.4,161.4,0.0,0.0,161.4,35.45
110012,2025-09-29,Office Supplies,Sticky Notes Pack,South,Chennai,Consumer,Online,1,84.63,84.63,0.1,8.46,76.17,17.84
110011,2025-09-29,Electronics,Laptop Stand,South,Chennai,Consumer,Online,1,18.09,18.09,0.0,0.0,18.09,3.55
110009,2025-09-29,Home & Kitchen,Cutting Board,South,Bangalore,Small Business,Retail Store,1,33.18,33.18,0.1,3.32,29.86,9.03
110008,2025-09-29,Electronics,Wireless Earbuds,West,Pune,Small Business,Online,1,161.73,161.73,0.15,24.26,137.47,27.82
